GameID,Week,Vteam,VQ1,VQ2,VQ3,VQ4,Year,Hteam,HQ1,HQ2,HQ3,HQ4
2018-7-LionsDolphins,7,Lions,7,10,9,6,2018,Dolphins,0,7,7,7
2018-7-VikingsJets,7,Vikings,7,3,10,17,2018,Jets,7,0,3,7
2018-7-PatriotsBears,7,Patriots,7,14,10,7,2018,Bears,10,7,7,7
2018-7-BillsColts,7,Bills,0,0,5,0,2018,Colts,0,24,0,13
2018-7-TexansJaguars,7,Texans,6,7,7,0,2018,Jaguars,0,0,7,0
2018-7-SaintsRavens,7,Saints,0,7,0,17,2018,Ravens,0,10,7,6
2018-7-CowboysRedskins,7,Cowboys,0,7,0,10,2018,Redskins,7,0,3,10
2018-7-Rams49ers,7,Rams,3,19,10,7,2018,49ers,0,7,3,0
2018-7-BengalsChiefs,7,Bengals,0,7,3,0,2018,Chiefs,7,17,14,7
2018-7-BroncosCardinals,7,Broncos,21,14,7,3,2018,Cardinals,3,0,7,0
2018-8-PatriotsBills,8,Patriots,3,6,3,13,2018,Bills,0,3,3,0
2018-8-EaglesJaguars,8,Eagles,0,10,7,7,2018,Jaguars,3,3,6,6
2018-8-RedskinsGiants,8,Redskins,7,0,3,10,2018,Giants,0,3,0,10
2018-8-BrownsSteelers,8,Browns,6,0,6,6,2018,Steelers,0,14,9,10
2018-8-SeahawksLions,8,Seahawks,0,21,0,7,2018,Lions,7,0,0,7
2018-8-BroncosChiefs,8,Broncos,7,7,0,9,2018,Chiefs,3,13,14,0
2018-8-RavensPanthers,8,Ravens,7,0,7,7,2018,Panthers,7,17,3,9
2018-8-JetsBears,8,Jets,0,3,0,7,2018,Bears,7,0,7,10
2018-8-BuccaneersBengals,8,Buccaneers,0,9,7,18,2018,Bengals,7,20,7,3
2018-8-ColtsRaiders,8,Colts,10,3,8,21,2018,Raiders,0,14,14,0
2018-8-49ersCardinals,8,49ers,2,3,7,3,2018,Cardinals,0,3,0,15
2018-8-PackersRams,8,Packers,7,3,10,7,2018,Rams,0,8,15,6
2018-8-SaintsVikings,8,Saints,7,10,10,3,2018,Vikings,7,6,0,7
2018-8-DolphinsTexans,8,Dolphins,7,3,10,3,2018,Texans,7,7,14,14
2018-9-TitansCowboys,9,Titans,0,14,7,7,2018,Cowboys,7,7,0,0
2018-9-SteelersRavens,9,Steelers,7,7,6,3,2018,Ravens,3,3,7,3
2018-9-FalconsRedskins,9,Falcons,7,14,7,10,2018,Redskins,0,7,7,0
2018-9-JetsDolphins,9,Jets,0,3,0,3,2018,Dolphins,0,6,0,7
2018-9-LionsVikings,9,Lions,0,6,0,3,2018,Vikings,7,10,0,7
2018-9-ChiefsBrowns,9,Chiefs,7,14,13,3,2018,Browns,3,12,0,6
2018-9-BearsBills,9,Bears,0,28,3,10,2018,Bills,0,0,3,6
2018-9-BuccaneersPanthers,9,Buccaneers,0,14,7,7,2018,Panthers,14,21,0,7
2018-9-ChargersSeahawks,9,Chargers,6,13,0,6,2018,Seahawks,7,3,0,7
2018-9-TexansBroncos,9,Texans,7,9,0,3,2018,Broncos,3,7,7,0
2018-9-RamsSaints,9,Rams,7,10,10,8,2018,Saints,14,21,0,10
2018-9-PackersPatriots,9,Packers,3,7,7,0,2018,Patriots,7,10,0,14
2018-9-Raiders49ers,9,Raiders,3,0,0,0,2018,49ers,7,10,14,3
2018-10-Giants49ers,10,Giants,7,3,10,7,2018,49ers,3,10,7,3
2018-10-LionsBears,10,Lions,0,7,3,12,2018,Bears,13,13,8,0
2018-10-RedskinsBuccaneers,10,Redskins,3,3,0,10,2018,Buccaneers,0,3,0,0
2018-10-PatriotsTitans,10,Patriots,3,7,0,0,2018,Titans,17,7,3,7
2018-10-CardinalsChiefs,10,Cardinals,7,0,7,0,2018,Chiefs,10,10,0,6
2018-10-BillsJets,10,Bills,14,17,7,3,2018,Jets,0,3,7,0
2018-10-SaintsBengals,10,Saints,7,28,10,6,2018,Bengals,7,0,0,7
2018-10-FalconsBrowns,10,Falcons,0,10,0,6,2018,Browns,7,7,14,0
2018-10-JaguarsColts,10,Jaguars,7,9,7,3,2018,Colts,14,15,0,0
2018-10-ChargersRaiders,10,Chargers,0,10,7,3,2018,Raiders,3,0,0,3
2018-10-DolphinsPackers,10,Dolphins,3,6,3,0,2018,Packers,7,7,14,3
2018-10-SeahawksRams,10,Seahawks,14,0,7,10,2018,Rams,7,10,3,16
2018-10-CowboysEagles,10,Cowboys,3,10,0,14,2018,Eagles,0,3,10,7
2018-10-PanthersSteelers,10,Panthers,7,7,0,7,2018,Steelers,21,10,14,7
2018-11-ChiefsRams,11,Chiefs,7,16,7,21,2018,Rams,13,10,17,14
2018-11-CowboysFalcons,11,Cowboys,3,0,3,16,2018,Falcons,0,6,3,10
2018-11-SteelersJaguars,11,Steelers,0,0,6,14,2018,Jaguars,0,9,7,0
2018-11-BuccaneersGiants,11,Buccaneers,0,7,7,21,2018,Giants,7,7,10,14
2018-11-TexansRedskins,11,Texans,10,7,3,3,2018,Redskins,0,7,7,7
2018-11-TitansColts,11,Titans,0,3,0,7,2018,Colts,7,17,7,7
2018-11-BengalsRavens,11,Bengals,0,7,14,0,2018,Ravens,7,6,8,3
2018-11-PanthersLions,11,Panthers,7,0,0,12,2018,Lions,7,3,3,7
2018-11-BroncosChargers,11,Broncos,0,7,7,9,2018,Chargers,6,7,6,3
2018-11-RaidersCardinals,11,Raiders,7,7,6,3,2018,Cardinals,14,0,0,7
2018-11-EaglesSaints,11,Eagles,0,7,0,0,2018,Saints,10,14,14,10
2018-11-VikingsBears,11,Vikings,0,0,3,17,2018,Bears,3,11,0,11
2018-11-PackersSeahawks,11,Packers,14,7,0,3,2018,Seahawks,3,14,0,10
2018-12-TitansTexans,12,Titans,10,0,7,0,2018,Texans,7,17,3,7
2018-12-RaidersRavens,12,Raiders,7,3,7,0,2018,Ravens,3,10,7,14
2018-12-49ersBuccaneers,12,49ers,0,6,3,0,2018,Buccaneers,7,6,7,7
2018-12-PatriotsJets,12,Patriots,7,3,10,7,2018,Jets,7,3,3,0
2018-12-GiantsEagles,12,Giants,9,10,0,3,2018,Eagles,0,11,3,11
2018-12-JaguarsBills,12,Jaguars,0,14,0,7,2018,Bills,14,0,0,10
2018-12-SeahawksPanthers,12,Seahawks,0,10,7,13,2018,Panthers,3,10,7,7
2018-12-BrownsBengals,12,Browns,14,14,7,0,2018,Bengals,0,7,7,6
2018-12-CardinalsChargers,12,Cardinals,10,0,0,0,2018,Chargers,0,28,14,3
2018-12-DolphinsColts,12,Dolphins,7,7,3,7,2018,Colts,7,7,0,13
2018-12-SteelersBroncos,12,Steelers,0,10,7,0,2018,Broncos,3,7,7,7
2018-12-PackersVikings,12,Packers,7,7,0,3,2018,Vikings,7,7,10,0
2018-12-BearsLions,12,Bears,0,9,0,14,2018,Lions,0,7,6,3
2018-12-RedskinsCowboys,12,Redskins,0,7,6,10,2018,Cowboys,7,3,14,7
2018-12-FalconsSaints,12,Falcons,3,0,7,7,2018,Saints,7,10,7,7
2018-13-RedskinsEagles,13,Redskins,0,13,0,0,2018,Eagles,7,7,0,14
2018-13-RavensFalcons,13,Ravens,7,3,6,10,2018,Falcons,3,7,0,6
2018-13-BearsGiants,13,Bears,7,7,0,13,2018,Giants,7,3,14,3
2018-13-PanthersBuccaneers,13,Panthers,7,0,10,0,2018,Buccaneers,10,7,7,0
2018-13-ColtsJaguars,13,Colts,0,0,0,0,2018,Jaguars,0,3,0,3
2018-13-BillsDolphins,13,Bills,0,6,3,8,2018,Dolphins,7,7,0,7
2018-13-BrownsTexans,13,Browns,0,0,7,6,2018,Texans,10,13,3,3
2018-13-BroncosBengals,13,Broncos,0,7,14,3,2018,Bengals,0,3,7,0
2018-13-RamsLions,13,Rams,3,10,3,14,2018,Lions,0,3,10,3
2018-13-CardinalsPackers,13,Cardinals,0,7,10,3,2018,Packers,0,10,0,7
2018-13-JetsTitans,13,Jets,10,6,6,0,2018,Titans,0,6,7,13
2018-13-ChiefsRaiders,13,Chiefs,10,9,14,7,2018,Raiders,0,7,9,17
2018-13-VikingsPatriots,13,Vikings,0,7,3,0,2018,Patriots,7,3,7,7
2018-13-49ersSeahawks,13,49ers,0,3,7,6,2018,Seahawks,6,14,7,16
2018-13-ChargersSteelers,13,Chargers,7,0,8,18,2018,Steelers,13,10,0,7
2018-13-SaintsCowboys,13,Saints,0,0,10,0,2018,Cowboys,10,3,0,0
2018-14-VikingsSeahawks,14,Vikings,0,0,0,7,2018,Seahawks,0,3,0,18
2018-14-PatriotsDolphins,14,Patriots,6,21,0,6,2018,Dolphins,7,14,7,6
2018-14-JetsBills,14,Jets,3,10,0,14,2018,Bills,14,3,3,3
2018-14-GiantsRedskins,14,Giants,7,27,6,0,2018,Redskins,0,0,0,16
2018-14-RavensChiefs,14,Ravens,0,10,7,7,2018,Chiefs,7,10,0,7
2018-14-SaintsBuccaneers,14,Saints,0,3,8,17,2018,Buccaneers,7,7,0,0
2018-14-PanthersBrowns,14,Panthers,7,10,3,0,2018,Browns,7,10,0,9
2018-14-FalconsPackers,14,Falcons,7,0,0,13,2018,Packers,7,13,14,0
2018-14-ColtsTexans,14,Colts,0,17,7,0,2018,Texans,7,0,7,7
2018-14-Broncos49ers,14,Broncos,0,0,7,7,2018,49ers,3,17,0,0
2018-14-BengalsChargers,14,Bengals,3,9,0,9,2018,Chargers,7,10,3,6
2018-14-SteelersRaiders,14,Steelers,0,14,0,7,2018,Raiders,7,3,0,14
2018-14-EaglesCowboys,14,Eagles,0,0,6,17,2018,Cowboys,3,3,3,14
2018-14-LionsCardinals,14,Lions,0,3,7,7,2018,Cardinals,0,0,0,3
2018-14-RamsBears,14,Rams,3,3,0,0,2018,Bears,3,3,9,0
2018-14-JaguarsTitans,14,Jaguars,2,0,7,0,2018,Titans,7,9,14,0
2018-15-SaintsPanthers,15,Saints,3,3,0,6,2018,Panthers,7,0,0,2
2018-15-RedskinsJaguars,15,Redskins,3,0,3,10,2018,Jaguars,0,10,0,3
2018-15-DolphinsVikings,15,Dolphins,0,10,7,0,2018,Vikings,21,0,3,17
2018-15-TitansGiants,15,Titans,7,0,7,3,2018,Giants,0,0,0,0
2018-15-CardinalsFalcons,15,Cardinals,7,0,0,7,2018,Falcons,10,16,7,7
2018-15-CowboysColts,15,Cowboys,0,0,0,0,2018,Colts,7,3,10,3
2018-15-RaidersBengals,15,Raiders,0,7,6,3,2018,Bengals,7,13,0,10
2018-15-LionsBills,15,Lions,0,13,0,0,2018,Bills,0,7,0,7
2018-15-BuccaneersRavens,15,Buccaneers,0,9,3,0,2018,Ravens,0,10,7,3
2018-15-PackersBears,15,Packers,0,3,11,3,2018,Bears,7,7,0,10
2018-15-Seahawks49ers,15,Seahawks,6,7,0,10,2018,49ers,7,10,3,3
2018-15-PatriotsSteelers,15,Patriots,7,0,3,0,2018,Steelers,7,7,0,3
2018-15-EaglesRams,15,Eagles,3,10,17,0,2018,Rams,7,6,0,10
2018-15-TexansJets,15,Texans,3,13,0,13,2018,Jets,3,6,6,7
2018-15-BrownsBroncos,15,Browns,7,3,0,7,2018,Broncos,7,3,3,3
2018-15-ChargersChiefs,15,Chargers,0,7,7,15,2018,Chiefs,14,0,7,7
2018-16-BroncosRaiders,16,Broncos,0,0,7,7,2018,Raiders,7,10,0,10
2018-16-FalconsPanthers,16,Falcons,7,3,14,0,2018,Panthers,7,3,0,0
2018-16-PackersJets,16,Packers,0,17,3,18,2018,Jets,7,14,14,3
2018-16-TexansEagles,16,Texans,0,16,0,14,2018,Eagles,7,6,10,9
2018-16-JaguarsDolphins,16,Jaguars,7,0,0,10,2018,Dolphins,7,0,0,0
2018-16-BillsPatriots,16,Bills,0,0,6,6,2018,Patriots,7,7,7,3
2018-16-GiantsColts,16,Giants,14,3,7,3,2018,Colts,0,7,14,7
2018-16-BuccaneersCowboys,16,Buccaneers,3,10,0,7,2018,Cowboys,14,3,10,0
2018-16-BengalsBrowns,16,Bengals,0,0,0,18,2018,Browns,0,16,7,3
2018-16-VikingsLions,16,Vikings,0,14,3,10,2018,Lions,3,6,0,0
2018-16-Bears49ers,16,Bears,0,7,7,0,2018,49ers,0,9,0,0
2018-16-RamsCardinals,16,Rams,7,14,3,7,2018,Cardinals,3,6,0,0
2018-16-SteelersSaints,16,Steelers,3,11,14,0,2018,Saints,7,10,7,7
2018-16-ChiefsSeahawks,16,Chiefs,3,7,7,14,2018,Seahawks,7,7,10,14
2018-16-RedskinsTitans,16,Redskins,3,7,3,3,2018,Titans,6,3,0,16
2018-16-RavensChargers,16,Ravens,3,3,10,6,2018,Chargers,0,3,7,0
2018-17-FalconsBuccaneers,17,Falcons,0,7,17,10,2018,Buccaneers,7,10,3,12
2018-17-DolphinsBills,17,Dolphins,0,14,3,0,2018,Bills,14,0,14,14
2018-17-PanthersSaints,17,Panthers,13,10,7,3,2018,Saints,0,0,0,14
2018-17-CowboysGiants,17,Cowboys,0,14,7,15,2018,Giants,0,7,11,17
2018-17-JetsPatriots,17,Jets,3,0,0,0,2018,Patriots,7,14,7,10
2018-17-JaguarsTexans,17,Jaguars,3,0,0,0,2018,Texans,3,14,0,3
2018-17-LionsPackers,17,Lions,7,14,3,7,2018,Packers,0,0,0,0
2018-17-ChargersBroncos,17,Chargers,0,7,7,9,2018,Broncos,0,3,0,6
2018-17-49ersRams,17,49ers,3,7,7,15,2018,Rams,14,17,14,3
2018-17-CardinalsSeahawks,17,Cardinals,3,10,8,3,2018,Seahawks,7,7,7,6
2018-17-EaglesRedskins,17,Eagles,3,7,7,7,2018,Redskins,0,0,0,0
2018-17-BrownsRavens,17,Browns,7,0,7,10,2018,Ravens,10,10,3,3
2018-17-RaidersChiefs,17,Raiders,0,3,0,0,2018,Chiefs,14,7,7,7
2018-17-BearsVikings,17,Bears,7,6,0,11,2018,Vikings,0,3,7,0
2018-17-BengalsSteelers,17,Bengals,0,10,0,3,2018,Steelers,0,3,7,6
2018-17-ColtsTitans,17,Colts,7,10,7,9,2018,Titans,0,10,7,0
2015-WC-SeahawksVikings,15,Seahawks,0,0,0,10,2015,Vikings,3,0,6,0
2015-WC-PackersRedskins,16,Packers,0,17,7,11,2015,Redskins,5,6,7,0
2015-WC-ChiefsTexans,16,Chiefs,7,6,7,10,2015,Texans,0,0,0,0
2015-WC-SteelersBengals,16,Steelers,0,6,9,3,2015,Bengals,0,0,0,16
2015-DV-SeahawksPanthers,16,Seahawks,0,0,14,10,2015,Panthers,14,17,0,0
2015-DV-SteelersBroncos,16,Steelers,7,3,3,3,2015,Broncos,6,3,3,11
2015-DV-ChiefsPatriots,16,Chiefs,3,3,7,7,2015,Patriots,7,7,7,6
2015-DV-PackersCardinals,16,Packers,0,6,7,7,2015,Cardinals,7,0,3,10
2015-CC-PatriotsBroncos,16,Patriots,6,3,3,6,2015,Broncos,7,10,0,3
2015-CC-CardinalsPanthers,16,Cardinals,0,7,0,8,2015,Panthers,17,7,10,15
2015-SB-PanthersBroncos,16,Panthers,0,7,0,3,2015,Broncos,10,3,3,8
2016-WC-DolphinsSteelers,100,Dolphins,3,3,0,6,2016,Steelers,14,6,10,0
2016-WC-GiantsPackers,100,Giants,3,3,7,0,2016,Packers,0,14,10,14
2016-WC-RaidersTexans,100,Raiders,7,0,0,7,2016,Texans,10,10,0,7
2016-WC-LionsSeahawks,100,Lions,0,3,3,0,2016,Seahawks,0,10,0,16
2016-DV-PackersCowboys,200,Packers,7,14,7,6,2016,Cowboys,3,10,0,18
2016-DV-SteelersChiefs,200,Steelers,6,6,3,3,2016,Chiefs,7,0,3,6
2016-DV-SeahawksFalcons,200,Seahawks,7,3,3,7,2016,Falcons,0,19,7,10
2016-DV-TexansPatriots,200,Texans,3,10,0,3,2016,Patriots,14,3,7,10
2016-CC-PackersFalcons,300,Packers,0,0,15,6,2016,Falcons,10,14,13,7
2016-CC-SteelersPatriots,300,Steelers,0,9,0,8,2016,Patriots,10,7,16,3
2016-SB-PatriotsFalcons,400,Patriots,0,3,6,19,2016,Falcons,0,21,7,0
2017-WC-BillsJaguars,100,Bills,0,3,0,0,2017,Jaguars,0,3,7,0
2017-WC-PanthersSaints,100,Panthers,0,9,3,14,2017,Saints,7,14,3,7
2017-WC-TitansChiefs,100,Titans,0,3,7,12,2017,Chiefs,14,7,0,0
2017-WC-FalconsRams,100,Falcons,6,7,6,7,2017,Rams,0,10,0,3
2017-DV-JaguarsSteelers,200,Jaguars,14,14,0,17,2017,Steelers,0,14,7,21
2017-DV-SaintsVikings,200,Saints,0,0,7,17,2017,Vikings,10,7,0,12
2017-DV-FalconsEagles,200,Falcons,3,7,0,0,2017,Eagles,0,9,3,3
2017-DV-TitansPatriots,200,Titans,7,0,0,7,2017,Patriots,0,21,7,7
2017-CC-JaguarsPatriots,300,Jaguars,0,14,3,3,2017,Patriots,3,7,0,14
2017-CC-VikingsEagles,300,Vikings,7,0,0,0,2017,Eagles,7,17,7,7
2017-SB-EaglesPatriots,400,Eagles,9,13,7,12,2017,Patriots,3,9,14,7
2018-WC-ChargersRavens,100,Chargers,6,6,0,11,2018,Ravens,0,0,3,14
2018-WC-EaglesBears,100,Eagles,3,0,7,6,2018,Bears,0,6,0,9
2018-WC-ColtsTexans,100,Colts,14,7,0,0,2018,Texans,0,0,0,7
2018-WC-SeahawksCowboys,100,Seahawks,0,6,8,8,2018,Cowboys,3,7,0,14
2018-DV-ChargersPatriots,200,Chargers,7,0,7,14,2018,Patriots,14,21,3,3
2018-DV-EaglesSaints,200,Eagles,14,0,0,0,2018,Saints,0,10,7,3
2018-DV-ColtsChiefs,200,Colts,0,7,0,6,2018,Chiefs,14,10,0,7
2018-DV-CowboysRams,200,Cowboys,7,0,8,7,2018,Rams,3,17,3,7
2018-CC-RamsSaints,300,Rams,0,10,7,6,2018,Saints,13,0,7,3
2018-CC-PatriotsChiefs,300,Patriots,7,7,3,14,2018,Chiefs,0,0,7,24
2018-SB-PatriotsRams,400,Patriots,0,3,0,10,2018,Rams,0,0,3,0
2019-1-TexansSaints,1,Texans,0,14,7,7,2019,Saints,0,3,14,13
2019-1-BroncosRaiders,1,Broncos,0,0,6,10,2019,Raiders,7,7,0,10
2019-1-BillsJets,1,Bills,0,0,3,14,2019,Jets,6,0,10,0
2019-1-RamsPanthers,1,Rams,0,13,10,7,2019,Panthers,0,3,10,14
2019-1-FalconsVikings,1,Falcons,0,0,0,12,2019,Vikings,14,7,7,0
2019-1-RedskinsEagles,1,Redskins,10,10,0,7,2019,Eagles,0,7,14,11
2019-1-TitansBrowns,1,Titans,3,9,10,21,2019,Browns,6,0,7,0
2019-1-ChiefsJaguars,1,Chiefs,17,6,7,10,2019,Jaguars,7,6,0,13
2019-1-RavensDolphins,1,Ravens,21,21,10,7,2019,Dolphins,0,10,0,0
2019-1-BengalsSeahawks,1,Bengals,3,14,0,3,2019,Seahawks,0,14,0,7
2019-1-ColtsChargers,1,Colts,0,6,10,8,2019,Chargers,7,10,7,0
2019-1-49ersBuccaneers,1,49ers,3,3,14,11,2019,Buccaneers,0,7,7,3
2019-1-GiantsCowboys,1,Giants,7,0,3,7,2019,Cowboys,7,14,14,0
2019-1-LionsCardinals,1,Lions,0,17,0,7,2019,Cardinals,0,3,3,18
2019-1-SteelersPatriots,1,Steelers,0,0,3,0,2019,Patriots,7,13,10,3
2019-1-PackersBears,1,Packers,0,7,0,3,2019,Bears,3,0,0,0
2019-2-BrownsJets,2,Browns,6,10,7,0,2019,Jets,0,3,0,0
2019-2-CardinalsRavens,2,Cardinals,3,3,3,8,2019,Ravens,7,10,0,6
2019-2-SeahawksSteelers,2,Seahawks,0,7,14,7,2019,Steelers,0,10,3,13
2019-2-ColtsTitans,2,Colts,7,6,0,6,2019,Titans,0,7,10,0
2019-2-CowboysRedskins,2,Cowboys,0,14,7,10,2019,Redskins,0,7,7,7
2019-2-PatriotsDolphins,2,Patriots,7,6,10,20,2019,Dolphins,0,0,0,0
2019-2-BillsGiants,2,Bills,7,14,0,7,2019,Giants,7,0,0,7
2019-2-JaguarsTexans,2,Jaguars,0,3,0,9,2019,Texans,3,3,0,7
2019-2-ChargersLions,2,Chargers,7,3,0,0,2019,Lions,6,0,0,7
2019-2-49ersBengals,2,49ers,14,10,10,7,2019,Bengals,7,3,0,7
2019-2-VikingsPackers,2,Vikings,0,10,6,0,2019,Packers,14,7,0,0
2019-2-ChiefsRaiders,2,Chiefs,0,28,0,0,2019,Raiders,10,0,0,0
2019-2-SaintsRams,2,Saints,0,3,3,3,2019,Rams,3,3,14,7
2019-2-BearsBroncos,2,Bears,0,6,7,3,2019,Broncos,3,0,0,11
2019-2-EaglesFalcons,2,Eagles,0,6,6,8,2019,Falcons,3,7,7,7
2019-2-BuccaneersPanthers,2,Buccaneers,3,7,7,3,2019,Panthers,3,6,3,2
2019-3-BearsRedskins,3,Bears,7,21,0,3,2019,Redskins,0,3,6,6
2019-3-RaidersVikings,3,Raiders,0,7,0,7,2019,Vikings,7,14,7,6
2019-3-BengalsBills,3,Bengals,0,0,7,10,2019,Bills,8,6,0,7
2019-3-LionsEagles,3,Lions,7,13,0,7,2019,Eagles,10,0,7,7
2019-3-RavensChiefs,3,Ravens,6,0,7,15,2019,Chiefs,0,23,7,3
2019-3-JetsPatriots,3,Jets,0,0,7,7,2019,Patriots,13,7,10,0
2019-3-DolphinsCowboys,3,Dolphins,3,3,0,0,2019,Cowboys,10,0,14,7
2019-3-BroncosPackers,3,Broncos,0,10,6,0,2019,Packers,7,10,7,3
2019-3-FalconsColts,3,Falcons,0,3,7,14,2019,Colts,10,10,0,7
2019-3-GiantsBuccaneers,3,Giants,3,7,15,7,2019,Buccaneers,12,16,0,3
2019-3-PanthersCardinals,3,Panthers,0,14,14,10,2019,Cardinals,7,3,10,0
2019-3-SaintsSeahawks,3,Saints,7,13,7,6,2019,Seahawks,7,0,0,20
2019-3-Steelers49ers,3,Steelers,6,0,7,7,2019,49ers,0,3,14,7
2019-3-TexansChargers,3,Texans,0,7,14,6,2019,Chargers,7,10,0,3
2019-3-RamsBrowns,3,Rams,3,0,7,10,2019,Browns,0,6,7,0
2019-3-TitansJaguars,3,Titans,0,0,0,7,2019,Jaguars,14,0,3,3
2019-4-BengalsSteelers,4,Bengals,3,0,0,0,2019,Steelers,0,10,14,3
2019-4-RaidersColts,4,Raiders,14,7,3,7,2019,Colts,7,3,0,14
2019-4-TitansFalcons,4,Titans,14,10,0,0,2019,Falcons,7,0,3,0
2019-4-RedskinsGiants,4,Redskins,0,3,0,0,2019,Giants,7,10,7,0
2019-4-PanthersTexans,4,Panthers,3,7,0,6,2019,Texans,0,3,7,0
2019-4-ChargersDolphins,4,Chargers,10,7,3,10,2019,Dolphins,7,3,0,0
2019-4-ChiefsLions,4,Chiefs,0,13,7,14,2019,Lions,10,3,10,7
2019-4-BrownsRavens,4,Browns,7,3,14,16,2019,Ravens,0,7,3,15
2019-4-PatriotsBills,4,Patriots,13,0,3,0,2019,Bills,0,3,7,0
2019-4-BuccaneersRams,4,Buccaneers,7,21,3,24,2019,Rams,0,17,3,20
2019-4-SeahawksCardinals,4,Seahawks,10,10,0,7,2019,Cardinals,0,3,0,7
2019-4-VikingsBears,4,Vikings,0,0,0,6,2019,Bears,7,3,6,0
2019-4-JaguarsBroncos,4,Jaguars,3,3,14,6,2019,Broncos,7,10,0,7
2019-4-CowboysSaints,4,Cowboys,3,0,7,0,2019,Saints,0,9,0,3
2019-4-EaglesPackers,4,Eagles,0,21,6,7,2019,Packers,7,13,7,0
2019-5-Browns49ers,5,Browns,0,3,0,0,2019,49ers,14,7,7,3
2019-5-JaguarsPanthers,5,Jaguars,7,10,7,3,2019,Panthers,14,7,7,6
2019-5-RavensSteelers,5,Ravens,10,7,0,6,2019,Steelers,7,6,7,3
2019-5-BillsTitans,5,Bills,0,7,0,7,2019,Titans,0,0,7,0
2019-5-PatriotsRedskins,5,Patriots,6,6,14,7,2019,Redskins,7,0,0,0
2019-5-BearsRaiders,5,Bears,0,0,21,0,2019,Raiders,0,17,0,7
2019-5-JetsEagles,5,Jets,0,0,0,6,2019,Eagles,14,7,3,7
2019-5-VikingsGiants,5,Vikings,3,15,7,3,2019,Giants,0,7,3,0
2019-5-FalconsTexans,5,Falcons,7,10,0,15,2019,Texans,7,9,17,20
2019-5-CardinalsBengals,5,Cardinals,7,6,0,13,2019,Bengals,3,3,3,14
2019-5-BuccaneersSaints,5,Buccaneers,7,3,7,7,2019,Saints,3,14,7,7
2019-5-BroncosChargers,5,Broncos,14,3,0,3,2019,Chargers,0,0,7,6
2019-5-PackersCowboys,5,Packers,14,3,14,3,2019,Cowboys,0,0,10,14
2019-5-ColtsChiefs,5,Colts,7,6,0,6,2019,Chiefs,3,7,0,3
2019-5-RamsSeahawks,5,Rams,6,7,13,3,2019,Seahawks,7,7,7,9
2019-6-LionsPackers,6,Lions,10,3,6,3,2019,Packers,0,10,3,10
2019-6-PanthersBuccaneers,6,Panthers,10,7,10,10,2019,Buccaneers,0,7,3,16
2019-6-EaglesVikings,6,Eagles,0,10,10,0,2019,Vikings,10,14,7,7
2019-6-TexansChiefs,6,Texans,3,20,0,8,2019,Chiefs,17,0,7,0
2019-6-RedskinsDolphins,6,Redskins,0,7,10,0,2019,Dolphins,0,3,0,13
2019-6-SaintsJaguars,6,Saints,3,0,3,7,2019,Jaguars,0,3,3,0
2019-6-BengalsRavens,6,Bengals,7,3,0,7,2019,Ravens,14,3,3,3
2019-6-SeahawksBrowns,6,Seahawks,6,12,7,7,2019,Browns,14,6,0,8
2019-6-49ersRams,6,49ers,7,0,10,3,2019,Rams,7,0,0,0
2019-6-FalconsCardinals,6,Falcons,7,3,10,13,2019,Cardinals,3,17,7,7
2019-6-TitansBroncos,6,Titans,0,0,0,0,2019,Broncos,3,3,7,3
2019-6-CowboysJets,6,Cowboys,0,6,3,13,2019,Jets,7,14,0,3
2019-6-SteelersChargers,6,Steelers,14,7,3,0,2019,Chargers,0,0,0,17
2019-6-GiantsPatriots,6,Giants,0,14,0,0,2019,Patriots,7,14,0,14
2019-7-PatriotsJets,7,Patriots,17,7,2,7,2019,Jets,0,0,0,0
2019-7-RamsFalcons,7,Rams,3,10,14,10,2019,Falcons,3,0,0,7
2019-7-CardinalsGiants,7,Cardinals,14,3,7,3,2019,Giants,0,14,0,7
2019-7-49ersRedskins,7,49ers,0,0,3,6,2019,Redskins,0,0,0,0
2019-7-RaidersPackers,7,Raiders,3,7,7,7,2019,Packers,7,14,14,7
2019-7-TexansColts,7,Texans,0,9,7,7,2019,Colts,7,7,14,2
2019-7-DolphinsBills,7,Dolphins,0,14,0,7,2019,Bills,6,3,0,22
2019-7-JaguarsBengals,7,Jaguars,0,6,3,18,2019,Bengals,0,7,3,7
2019-7-VikingsLions,7,Vikings,7,14,7,14,2019,Lions,14,7,3,6
2019-7-ChargersTitans,7,Chargers,3,7,0,10,2019,Titans,3,7,0,13
2019-7-SaintsBears,7,Saints,9,3,14,10,2019,Bears,7,3,0,15
2019-7-RavensSeahawks,7,Ravens,3,10,7,10,2019,Seahawks,0,13,0,3
2019-7-EaglesCowboys,7,Eagles,7,0,3,0,2019,Cowboys,14,13,0,10
2019-7-ChiefsBroncos,7,Chiefs,10,10,7,3,2019,Broncos,6,0,0,0
2019-8-DolphinsSteelers,8,Dolphins,14,0,0,0,2019,Steelers,0,10,7,10
2019-8-SeahawksFalcons,8,Seahawks,3,21,0,3,2019,Falcons,0,0,11,9
2019-8-BuccaneersTitans,8,Buccaneers,3,12,8,0,2019,Titans,14,3,3,7
2019-8-BroncosColts,8,Broncos,0,6,7,0,2019,Colts,0,3,9,3
2019-8-BengalsRams,8,Bengals,0,10,0,0,2019,Rams,3,14,7,0
2019-8-CardinalsSaints,8,Cardinals,3,3,3,0,2019,Saints,0,10,7,14
