,GameID,Week,Day,DateStamp,Vteam,VQ1,VQ2,VQ3,VQ4,Year,Time
4778,2018-2-EaglesBuccaneers,17,Sun,2017-12-31,Eagles,0,7,7,7,2018,4:25PM
4779,2018-2-DolphinsJets,100,Sat,2018-01-06,Dolphins,7,13,0,0,2018,4:35PM
4780,2018-2-ChargersBills,100,Sat,2018-01-06,Chargers,14,14,0,3,2018,8:15PM
4781,2018-2-VikingsPackers,100,Sun,2018-01-07,Vikings,7,0,0,22,2018,1:05PM
4782,2018-2-BrownsSaints,100,Sun,2018-01-07,Browns,3,3,6,6,2018,4:40PM
4783,2018-2-Lions49ers,200,Sat,2018-01-13,Lions,7,3,3,14,2018,4:35PM
4784,2018-2-CardinalsRams,200,Sat,2018-01-13,Cardinals,0,0,0,0,2018,8:15PM
4785,2018-2-RaidersBroncos,200,Sun,2018-01-14,Raiders,3,9,7,0,2018,1:05PM
4786,2018-2-PatriotsJaguars,200,Sun,2018-01-14,Patriots,0,3,7,10,2018,4:40PM
4787,2018-2-GiantsCowboys,300,Sun,2018-01-21,Giants,0,0,3,10,2018,3:05PM
4788,2018-2-RavensBengals,300,Sun,2018-01-21,Ravens,0,14,3,6,2018,6:40PM
4789,2018-3-SteelersBuccaneers,400,Sun,2018-02-04,Steelers,6,24,0,0,2018,6:30PM
4790,2018-3-SaintsFalcons,1,Thu,2018-09-06,Saints,7,9,7,14,2018,8:20PM
4791,2018-3-BillsVikings,1,Sun,2018-09-09,Bills,17,10,0,0,2018,1:00PM
4792,2018-3-ColtsEagles,1,Sun,2018-09-09,Colts,7,0,6,3,2018,1:00PM
4793,2018-3-PackersRedskins,1,Sun,2018-09-09,Packers,0,10,7,0,2018,1:00PM
4794,2018-3-49ersChiefs,1,Sun,2018-09-09,49ers,0,10,14,3,2018,1:00PM
4795,2018-3-RaidersDolphins,1,Sun,2018-09-09,Raiders,7,3,7,3,2018,1:00PM
4796,2018-3-TitansJaguars,1,Sun,2018-09-09,Titans,3,0,3,3,2018,1:00PM
4797,2018-3-BengalsPanthers,1,Sun,2018-09-09,Bengals,7,7,7,0,2018,1:00PM
4798,2018-3-BroncosRavens,1,Sun,2018-09-09,Broncos,14,0,0,0,2018,1:00PM
4799,2018-3-GiantsTexans,1,Sun,2018-09-09,Giants,7,13,0,7,2018,4:05PM
4800,2018-3-ChargersRams,1,Sun,2018-09-09,Chargers,6,7,7,3,2018,4:25PM
4801,2018-3-CowboysSeahawks,1,Sun,2018-09-09,Cowboys,0,3,3,7,2018,4:25PM
4802,2018-3-BearsCardinals,1,Sun,2018-09-09,Bears,0,3,10,3,2018,4:25PM
4803,2018-3-PatriotsLions,1,Sun,2018-09-09,Patriots,0,3,7,0,2018,8:20PM
4804,2018-3-JetsBrowns,1,Mon,2018-09-10,Jets,0,14,0,3,2018,7:10PM
4805,2018-4-ChiefsBroncos,1,Mon,2018-09-10,Chiefs,3,7,3,14,2018,10:20PM
4806,2018-4-JetsJaguars,2,Thu,2018-09-13,Jets,0,0,3,9,2018,8:20PM
4807,2018-4-BengalsFalcons,2,Sun,2018-09-16,Bengals,14,14,0,9,2018,1:00PM
4808,2018-4-EaglesTitans,2,Sun,2018-09-16,Eagles,0,10,7,3,2018,1:00PM
4809,2018-4-TexansColts,2,Sun,2018-09-16,Texans,14,7,7,3,2018,1:00PM
4810,2018-4-DolphinsPatriots,2,Sun,2018-09-16,Dolphins,0,0,0,7,2018,1:00PM
4811,2018-4-BillsPackers,2,Sun,2018-09-16,Bills,0,0,0,0,2018,1:00PM
4812,2018-4-BuccaneersBears,2,Sun,2018-09-16,Buccaneers,0,3,0,7,2018,1:00PM
4813,2018-4-LionsCowboys,2,Sun,2018-09-16,Lions,7,3,0,14,2018,1:00PM
4814,2018-4-BrownsRaiders,2,Sun,2018-09-16,Browns,3,14,11,14,2018,1:00PM
4815,2018-4-SeahawksCardinals,2,Sun,2018-09-16,Seahawks,7,0,10,3,2018,1:00PM
4816,2018-4-49ersChargers,2,Sun,2018-09-16,49ers,14,3,7,3,2018,4:05PM
4817,2018-4-SaintsGiants,2,Sun,2018-09-16,Saints,0,12,7,14,2018,4:05PM
4818,2018-4-RavensSteelers,2,Sun,2018-09-16,Ravens,14,0,3,9,2018,4:25PM
4819,2018-4-VikingsRams,2,Sun,2018-09-16,Vikings,7,13,8,3,2018,4:25PM
4820,2018-5-RedskinsSaints,2,Sun,2018-09-16,Redskins,3,10,0,6,2018,8:20PM
4821,2018-5-JaguarsChiefs,2,Mon,2018-09-17,Jaguars,0,0,7,7,2018,8:15PM
4822,2018-5-TitansBills,3,Thu,2018-09-20,Titans,3,3,0,6,2018,8:20PM
4823,2018-5-FalconsSteelers,3,Sun,2018-09-23,Falcons,0,10,0,7,2018,1:00PM
4824,2018-5-PackersLions,3,Sun,2018-09-23,Packers,0,0,14,9,2018,1:00PM
4825,2018-5-BroncosJets,3,Sun,2018-09-23,Broncos,7,3,0,6,2018,1:00PM
4826,2018-5-GiantsPanthers,3,Sun,2018-09-23,Giants,3,10,3,15,2018,1:00PM
4827,2018-5-DolphinsBengals,3,Sun,2018-09-23,Dolphins,0,14,3,0,2018,1:00PM
4828,2018-5-RavensBrowns,3,Sun,2018-09-23,Ravens,3,0,3,3,2018,1:00PM
4829,2018-5-RaidersChargers,3,Sun,2018-09-23,Raiders,0,3,0,7,2018,1:00PM
4830,2018-5-RamsSeahawks,3,Sun,2018-09-23,Rams,7,10,7,9,2018,1:00PM
4831,2018-5-Cardinals49ers,3,Sun,2018-09-23,Cardinals,7,7,0,14,2018,1:00PM
4832,2018-5-VikingsEagles,3,Sun,2018-09-23,Vikings,3,14,3,3,2018,1:00PM
4833,2018-5-CowboysTexans,3,Sun,2018-09-23,Cowboys,6,0,7,3,2018,4:05PM
4834,2018-5-ColtsPatriots,3,Sun,2018-09-23,Colts,0,3,7,14,2018,4:25PM
4835,2018-6-49ersPackers,3,Sun,2018-09-23,49ers,14,10,3,3,2018,4:25PM
4836,2018-6-BuccaneersFalcons,3,Sun,2018-09-23,Buccaneers,6,7,3,13,2018,8:20PM
4837,2018-6-SeahawksRaiders,3,Mon,2018-09-24,Seahawks,7,10,3,7,2018,8:15PM
4838,2018-6-PanthersRedskins,4,Thu,2018-09-27,Panthers,0,6,3,8,2018,8:20PM
4839,2018-6-CardinalsVikings,4,Sun,2018-09-30,Cardinals,3,7,0,7,2018,1:00PM
4840,2018-6-ColtsJets,4,Sun,2018-09-30,Colts,7,6,7,14,2018,1:00PM
4841,2018-6-BearsDolphins,4,Sun,2018-09-30,Bears,0,0,21,7,2018,1:00PM
4842,2018-6-ChargersBrowns,4,Sun,2018-09-30,Chargers,7,14,14,3,2018,1:00PM
4843,2018-6-SteelersBengals,4,Sun,2018-09-30,Steelers,0,14,3,11,2018,1:00PM
4844,2018-6-BillsTexans,4,Sun,2018-09-30,Bills,0,0,6,7,2018,1:00PM
4845,2018-6-RamsBroncos,4,Sun,2018-09-30,Rams,6,7,7,3,2018,1:00PM
4846,2018-6-RavensTitans,4,Sun,2018-09-30,Ravens,7,7,7,0,2018,1:00PM
4847,2018-6-JaguarsCowboys,4,Sun,2018-09-30,Jaguars,0,0,7,0,2018,4:05PM
4848,2018-6-ChiefsPatriots,4,Sun,2018-09-30,Chiefs,6,3,17,14,2018,4:05PM
4849,2018-6-EaglesGiants,4,Sun,2018-09-30,Eagles,14,10,7,3,2018,4:25PM
4850,2018-7-GiantsFalcons,4,Sun,2018-09-30,Giants,0,3,3,14,2018,4:25PM
4851,2018-7-TitansChargers,4,Sun,2018-09-30,Titans,3,3,7,6,2018,8:20PM
4852,2018-7-PanthersEagles,4,Mon,2018-10-01,Panthers,0,0,0,21,2018,8:15PM
4853,2018-7-BrownsBuccaneers,5,Thu,2018-10-04,Browns,2,0,7,14,2018,8:20PM
4854,2018-7-LionsDolphins,5,Sun,2018-10-07,Lions,7,10,9,6,2018,1:00PM
4855,2018-7-VikingsJets,5,Sun,2018-10-07,Vikings,7,3,10,17,2018,1:00PM
4856,2018-7-PatriotsBears,5,Sun,2018-10-07,Patriots,7,14,10,7,2018,1:00PM
4857,2018-7-BillsColts,5,Sun,2018-10-07,Bills,0,0,5,0,2018,1:00PM
4858,2018-7-TexansJaguars,5,Sun,2018-10-07,Texans,6,7,7,0,2018,1:00PM
4859,2018-7-SaintsRavens,5,Sun,2018-10-07,Saints,0,7,0,17,2018,1:00PM
4860,2018-7-CowboysRedskins,5,Sun,2018-10-07,Cowboys,0,7,0,10,2018,1:00PM
4861,2018-7-Rams49ers,5,Sun,2018-10-07,Rams,3,19,10,7,2018,1:00PM
4862,2018-7-BengalsChiefs,5,Sun,2018-10-07,Bengals,0,7,3,0,2018,4:05PM
4863,2018-7-BroncosCardinals,5,Sun,2018-10-07,Broncos,21,14,7,3,2018,4:25PM
4864,2018-8-PatriotsBills,5,Sun,2018-10-07,Patriots,3,6,3,13,2018,4:25PM
4865,2018-8-EaglesJaguars,5,Sun,2018-10-07,Eagles,0,10,7,7,2018,4:25PM
4866,2018-8-RedskinsGiants,5,Sun,2018-10-07,Redskins,7,0,3,10,2018,8:20PM
4867,2018-8-BrownsSteelers,5,Mon,2018-10-08,Browns,6,0,6,6,2018,8:15PM
4868,2018-8-SeahawksLions,6,Thu,2018-10-11,Seahawks,0,21,0,7,2018,8:20PM
4869,2018-8-BroncosChiefs,6,Sun,2018-10-14,Broncos,7,7,0,9,2018,1:00PM
4870,2018-8-RavensPanthers,6,Sun,2018-10-14,Ravens,7,0,7,7,2018,1:00PM
4871,2018-8-JetsBears,6,Sun,2018-10-14,Jets,0,3,0,7,2018,1:00PM
4872,2018-8-BuccaneersBengals,6,Sun,2018-10-14,Buccaneers,0,9,7,18,2018,1:00PM
4873,2018-8-ColtsRaiders,6,Sun,2018-10-14,Colts,10,3,8,21,2018,1:00PM
4874,2018-8-49ersCardinals,6,Sun,2018-10-14,49ers,2,3,7,3,2018,1:00PM
4875,2018-8-PackersRams,6,Sun,2018-10-14,Packers,7,3,10,7,2018,1:00PM
4876,2018-8-SaintsVikings,6,Sun,2018-10-14,Saints,7,10,10,3,2018,1:00PM
4877,2018-8-DolphinsTexans,6,Sun,2018-10-14,Dolphins,7,3,10,3,2018,1:00PM
4878,2018-9-TitansCowboys,6,Sun,2018-10-14,Titans,0,14,7,7,2018,4:05PM
4879,2018-9-SteelersRavens,6,Sun,2018-10-14,Steelers,7,7,6,3,2018,4:25PM
4880,2018-9-FalconsRedskins,6,Sun,2018-10-14,Falcons,7,14,7,10,2018,4:25PM
4881,2018-9-JetsDolphins,6,Sun,2018-10-14,Jets,0,3,0,3,2018,8:20PM
4882,2018-9-LionsVikings,6,Mon,2018-10-15,Lions,0,6,0,3,2018,8:15PM
4883,2018-9-ChiefsBrowns,7,Thu,2018-10-18,Chiefs,7,14,13,3,2018,8:20PM
4884,2018-9-BearsBills,7,Sun,2018-10-21,Bears,0,28,3,10,2018,9:30AM
4885,2018-9-BuccaneersPanthers,7,Sun,2018-10-21,Buccaneers,0,14,7,7,2018,1:00PM
4886,2018-9-ChargersSeahawks,7,Sun,2018-10-21,Chargers,6,13,0,6,2018,1:00PM
4887,2018-9-TexansBroncos,7,Sun,2018-10-21,Texans,7,9,0,3,2018,1:00PM
4888,2018-9-RamsSaints,7,Sun,2018-10-21,Rams,7,10,10,8,2018,1:00PM
4889,2018-9-PackersPatriots,7,Sun,2018-10-21,Packers,3,7,7,0,2018,1:00PM
4890,2018-9-Raiders49ers,7,Sun,2018-10-21,Raiders,3,0,0,0,2018,1:00PM
4891,2018-10-Giants49ers,7,Sun,2018-10-21,Giants,7,3,10,7,2018,1:00PM
4892,2018-10-LionsBears,7,Sun,2018-10-21,Lions,0,7,3,12,2018,4:05PM
4893,2018-10-RedskinsBuccaneers,7,Sun,2018-10-21,Redskins,3,3,0,10,2018,4:25PM
4894,2018-10-PatriotsTitans,7,Sun,2018-10-21,Patriots,3,7,0,0,2018,4:25PM
4895,2018-10-CardinalsChiefs,7,Sun,2018-10-21,Cardinals,7,0,7,0,2018,8:20PM
4896,2018-10-BillsJets,7,Mon,2018-10-22,Bills,14,17,7,3,2018,8:15PM
4897,2018-10-SaintsBengals,8,Thu,2018-10-25,Saints,7,28,10,6,2018,8:20PM
4898,2018-10-FalconsBrowns,8,Sun,2018-10-28,Falcons,0,10,0,6,2018,9:30AM
4899,2018-10-JaguarsColts,8,Sun,2018-10-28,Jaguars,7,9,7,3,2018,1:00PM
4900,2018-10-ChargersRaiders,8,Sun,2018-10-28,Chargers,0,10,7,3,2018,1:00PM
4901,2018-10-DolphinsPackers,8,Sun,2018-10-28,Dolphins,3,6,3,0,2018,1:00PM
4902,2018-10-SeahawksRams,8,Sun,2018-10-28,Seahawks,14,0,7,10,2018,1:00PM
4903,2018-10-CowboysEagles,8,Sun,2018-10-28,Cowboys,3,10,0,14,2018,1:00PM
4904,2018-10-PanthersSteelers,8,Sun,2018-10-28,Panthers,7,7,0,7,2018,1:00PM
4905,2018-11-ChiefsRams,8,Sun,2018-10-28,Chiefs,7,16,7,21,2018,1:00PM
4906,2018-11-CowboysFalcons,8,Sun,2018-10-28,Cowboys,3,0,3,16,2018,4:05PM
4907,2018-11-SteelersJaguars,8,Sun,2018-10-28,Steelers,0,0,6,14,2018,4:25PM
4908,2018-11-BuccaneersGiants,8,Sun,2018-10-28,Buccaneers,0,7,7,21,2018,4:25PM
4909,2018-11-TexansRedskins,8,Sun,2018-10-28,Texans,10,7,3,3,2018,8:20PM
4910,2018-11-TitansColts,8,Mon,2018-10-29,Titans,0,3,0,7,2018,8:15PM
4911,2018-11-BengalsRavens,9,Thu,2018-11-01,Bengals,0,7,14,0,2018,8:20PM
4912,2018-11-PanthersLions,9,Sun,2018-11-04,Panthers,7,0,0,12,2018,1:00PM
4913,2018-11-BroncosChargers,9,Sun,2018-11-04,Broncos,0,7,7,9,2018,1:00PM
4914,2018-11-RaidersCardinals,9,Sun,2018-11-04,Raiders,7,7,6,3,2018,1:00PM
4915,2018-11-EaglesSaints,9,Sun,2018-11-04,Eagles,0,7,0,0,2018,1:00PM
4916,2018-11-VikingsBears,9,Sun,2018-11-04,Vikings,0,0,3,17,2018,1:00PM
4917,2018-11-PackersSeahawks,9,Sun,2018-11-04,Packers,14,7,0,3,2018,1:00PM
4918,2018-12-TitansTexans,9,Sun,2018-11-04,Titans,10,0,7,0,2018,1:00PM
4919,2018-12-RaidersRavens,9,Sun,2018-11-04,Raiders,7,3,7,0,2018,4:05PM
4920,2018-12-49ersBuccaneers,9,Sun,2018-11-04,49ers,0,6,3,0,2018,4:05PM
4921,2018-12-PatriotsJets,9,Sun,2018-11-04,Patriots,7,3,10,7,2018,4:25PM
4922,2018-12-GiantsEagles,9,Sun,2018-11-04,Giants,9,10,0,3,2018,8:20PM
4923,2018-12-JaguarsBills,9,Mon,2018-11-05,Jaguars,0,14,0,7,2018,8:15PM
4924,2018-12-SeahawksPanthers,10,Thu,2018-11-08,Seahawks,0,10,7,13,2018,8:20PM
4925,2018-12-BrownsBengals,10,Sun,2018-11-11,Browns,14,14,7,0,2018,1:00PM
4926,2018-12-CardinalsChargers,10,Sun,2018-11-11,Cardinals,10,0,0,0,2018,1:00PM
4927,2018-12-DolphinsColts,10,Sun,2018-11-11,Dolphins,7,7,3,7,2018,1:00PM
4928,2018-12-SteelersBroncos,10,Sun,2018-11-11,Steelers,0,10,7,0,2018,1:00PM
4929,2018-12-PackersVikings,10,Sun,2018-11-11,Packers,7,7,0,3,2018,1:00PM
4930,2018-12-BearsLions,10,Sun,2018-11-11,Bears,0,9,0,14,2018,1:00PM
4931,2018-12-RedskinsCowboys,10,Sun,2018-11-11,Redskins,0,7,6,10,2018,1:00PM
4932,2018-12-FalconsSaints,10,Sun,2018-11-11,Falcons,3,0,7,7,2018,1:00PM
4933,2018-13-RedskinsEagles,10,Sun,2018-11-11,Redskins,0,13,0,0,2018,4:05PM
4934,2018-13-RavensFalcons,10,Sun,2018-11-11,Ravens,7,3,6,10,2018,4:25PM
4935,2018-13-BearsGiants,10,Sun,2018-11-11,Bears,7,7,0,13,2018,4:25PM
4936,2018-13-PanthersBuccaneers,10,Sun,2018-11-11,Panthers,7,0,10,0,2018,8:20PM
4937,2018-13-ColtsJaguars,10,Mon,2018-11-12,Colts,0,0,0,0,2018,8:15PM
4938,2018-13-BillsDolphins,11,Thu,2018-11-15,Bills,0,6,3,8,2018,8:20PM
4939,2018-13-BrownsTexans,11,Sun,2018-11-18,Browns,0,0,7,6,2018,1:00PM
4940,2018-13-BroncosBengals,11,Sun,2018-11-18,Broncos,0,7,14,3,2018,1:00PM
4941,2018-13-RamsLions,11,Sun,2018-11-18,Rams,3,10,3,14,2018,1:00PM
4942,2018-13-CardinalsPackers,11,Sun,2018-11-18,Cardinals,0,7,10,3,2018,1:00PM
4943,2018-13-JetsTitans,11,Sun,2018-11-18,Jets,10,6,6,0,2018,1:00PM
4944,2018-13-ChiefsRaiders,11,Sun,2018-11-18,Chiefs,10,9,14,7,2018,1:00PM
4945,2018-13-VikingsPatriots,11,Sun,2018-11-18,Vikings,0,7,3,0,2018,1:00PM
4946,2018-13-49ersSeahawks,11,Sun,2018-11-18,49ers,0,3,7,6,2018,4:05PM
4947,2018-13-ChargersSteelers,11,Sun,2018-11-18,Chargers,7,0,8,18,2018,4:05PM
4948,2018-13-SaintsCowboys,11,Sun,2018-11-18,Saints,0,0,10,0,2018,4:25PM
4949,2018-14-VikingsSeahawks,11,Sun,2018-11-18,Vikings,0,0,0,7,2018,8:20PM
4950,2018-14-PatriotsDolphins,11,Mon,2018-11-19,Patriots,6,21,0,6,2018,8:15PM
4951,2018-14-JetsBills,12,Thu,2018-11-22,Jets,3,10,0,14,2018,12:30PM
4952,2018-14-GiantsRedskins,12,Thu,2018-11-22,Giants,7,27,6,0,2018,4:30PM
4953,2018-14-RavensChiefs,12,Thu,2018-11-22,Ravens,0,10,7,7,2018,8:20PM
4954,2018-14-SaintsBuccaneers,12,Sun,2018-11-25,Saints,0,3,8,17,2018,1:00PM
4955,2018-14-PanthersBrowns,12,Sun,2018-11-25,Panthers,7,10,3,0,2018,1:00PM
4956,2018-14-FalconsPackers,12,Sun,2018-11-25,Falcons,7,0,0,13,2018,1:00PM
4957,2018-14-ColtsTexans,12,Sun,2018-11-25,Colts,0,17,7,0,2018,1:00PM
4958,2018-14-Broncos49ers,12,Sun,2018-11-25,Broncos,0,0,7,7,2018,1:00PM
4959,2018-14-BengalsChargers,12,Sun,2018-11-25,Bengals,3,9,0,9,2018,1:00PM
4960,2018-14-SteelersRaiders,12,Sun,2018-11-25,Steelers,0,14,0,7,2018,1:00PM
4961,2018-14-EaglesCowboys,12,Sun,2018-11-25,Eagles,0,0,6,17,2018,4:05PM
4962,2018-14-LionsCardinals,12,Sun,2018-11-25,Lions,0,3,7,7,2018,4:25PM
4963,2018-14-RamsBears,12,Sun,2018-11-25,Rams,3,3,0,0,2018,4:25PM
4964,2018-14-JaguarsTitans,12,Sun,2018-11-25,Jaguars,2,0,7,0,2018,8:20PM
4965,2018-15-SaintsPanthers,12,Mon,2018-11-26,Saints,3,3,0,6,2018,8:15PM
4966,2018-15-RedskinsJaguars,13,Thu,2018-11-29,Redskins,3,0,3,10,2018,8:20PM
4967,2018-15-DolphinsVikings,13,Sun,2018-12-02,Dolphins,0,10,7,0,2018,1:00PM
4968,2018-15-TitansGiants,13,Sun,2018-12-02,Titans,7,0,7,3,2018,1:00PM
4969,2018-15-CardinalsFalcons,13,Sun,2018-12-02,Cardinals,7,0,0,7,2018,1:00PM
4970,2018-15-CowboysColts,13,Sun,2018-12-02,Cowboys,0,0,0,0,2018,1:00PM
4971,2018-15-RaidersBengals,13,Sun,2018-12-02,Raiders,0,7,6,3,2018,1:00PM
4972,2018-15-LionsBills,13,Sun,2018-12-02,Lions,0,13,0,0,2018,1:00PM
4973,2018-15-BuccaneersRavens,13,Sun,2018-12-02,Buccaneers,0,9,3,0,2018,1:00PM
4974,2018-15-PackersBears,13,Sun,2018-12-02,Packers,0,3,11,3,2018,1:00PM
4975,2018-15-Seahawks49ers,13,Sun,2018-12-02,Seahawks,6,7,0,10,2018,1:00PM
4976,2018-15-PatriotsSteelers,13,Sun,2018-12-02,Patriots,7,0,3,0,2018,4:05PM
4977,2018-15-EaglesRams,13,Sun,2018-12-02,Eagles,3,10,17,0,2018,4:05PM
4978,2018-15-TexansJets,13,Sun,2018-12-02,Texans,3,13,0,13,2018,4:25PM
4979,2018-15-BrownsBroncos,13,Sun,2018-12-02,Browns,7,3,0,7,2018,4:25PM
4980,2018-15-ChargersChiefs,13,Sun,2018-12-02,Chargers,0,7,7,15,2018,8:20PM
4981,2018-16-BroncosRaiders,13,Mon,2018-12-03,Broncos,0,0,7,7,2018,8:15PM
4982,2018-16-FalconsPanthers,14,Thu,2018-12-06,Falcons,7,3,14,0,2018,8:20PM
4983,2018-16-PackersJets,14,Sun,2018-12-09,Packers,0,17,3,18,2018,1:00PM
4984,2018-16-TexansEagles,14,Sun,2018-12-09,Texans,0,16,0,14,2018,1:00PM
4985,2018-16-JaguarsDolphins,14,Sun,2018-12-09,Jaguars,7,0,0,10,2018,1:00PM
4986,2018-16-BillsPatriots,14,Sun,2018-12-09,Bills,0,0,6,6,2018,1:00PM
4987,2018-16-GiantsColts,14,Sun,2018-12-09,Giants,14,3,7,3,2018,1:00PM
4988,2018-16-BuccaneersCowboys,14,Sun,2018-12-09,Buccaneers,3,10,0,7,2018,1:00PM
4989,2018-16-BengalsBrowns,14,Sun,2018-12-09,Bengals,0,0,0,18,2018,1:00PM
4990,2018-16-VikingsLions,14,Sun,2018-12-09,Vikings,0,14,3,10,2018,1:00PM
4991,2018-16-Bears49ers,14,Sun,2018-12-09,Bears,0,7,7,0,2018,4:05PM
4992,2018-16-RamsCardinals,14,Sun,2018-12-09,Rams,7,14,3,7,2018,4:05PM
4993,2018-16-SteelersSaints,14,Sun,2018-12-09,Steelers,3,11,14,0,2018,4:25PM
4994,2018-16-ChiefsSeahawks,14,Sun,2018-12-09,Chiefs,3,7,7,14,2018,4:25PM
4995,2018-16-RedskinsTitans,14,Sun,2018-12-09,Redskins,3,7,3,3,2018,4:25PM
4996,2018-16-RavensChargers,14,Sun,2018-12-09,Ravens,3,3,10,6,2018,8:20PM
4997,2018-17-FalconsBuccaneers,14,Mon,2018-12-10,Falcons,0,7,17,10,2018,8:15PM
4998,2018-17-DolphinsBills,15,Thu,2018-12-13,Dolphins,0,14,3,0,2018,8:20PM
4999,2018-17-PanthersSaints,15,Sat,2018-12-15,Panthers,13,10,7,3,2018,4:30PM
5000,2018-17-CowboysGiants,15,Sat,2018-12-15,Cowboys,0,14,7,15,2018,8:20PM
5001,2018-17-JetsPatriots,15,Sun,2018-12-16,Jets,3,0,0,0,2018,1:00PM
5002,2018-17-JaguarsTexans,15,Sun,2018-12-16,Jaguars,3,0,0,0,2018,1:00PM
5003,2018-17-LionsPackers,15,Sun,2018-12-16,Lions,7,14,3,7,2018,1:00PM
5004,2018-17-ChargersBroncos,15,Sun,2018-12-16,Chargers,0,7,7,9,2018,1:00PM
5005,2018-17-49ersRams,15,Sun,2018-12-16,49ers,3,7,7,15,2018,1:00PM
5006,2018-17-CardinalsSeahawks,15,Sun,2018-12-16,Cardinals,3,10,8,3,2018,1:00PM
5007,2018-17-EaglesRedskins,15,Sun,2018-12-16,Eagles,3,7,7,7,2018,1:00PM
5008,2018-17-BrownsRavens,15,Sun,2018-12-16,Browns,7,0,7,10,2018,1:00PM
5009,2018-17-RaidersChiefs,15,Sun,2018-12-16,Raiders,0,3,0,0,2018,1:00PM
5010,2018-17-BearsVikings,15,Sun,2018-12-16,Bears,7,6,0,11,2018,4:05PM
5011,2018-17-BengalsSteelers,15,Sun,2018-12-16,Bengals,0,10,0,3,2018,4:25PM
5012,2018-17-ColtsTitans,15,Sun,2018-12-16,Colts,7,10,7,9,2018,8:20PM
5013,2015-WC-SeahawksVikings,15,Mon,2018-12-17,Seahawks,0,0,0,10,2015,8:15PM
5014,2015-WC-PackersRedskins,16,Sat,2018-12-22,Packers,0,17,7,11,2015,4:30PM
5015,2015-WC-ChiefsTexans,16,Sat,2018-12-22,Chiefs,7,6,7,10,2015,8:20PM
5016,2015-WC-SteelersBengals,16,Sun,2018-12-23,Steelers,0,6,9,3,2015,1:00PM
5017,2015-DV-SeahawksPanthers,16,Sun,2018-12-23,Seahawks,0,0,14,10,2015,1:00PM
5018,2015-DV-SteelersBroncos,16,Sun,2018-12-23,Steelers,7,3,3,3,2015,1:00PM
5019,2015-DV-ChiefsPatriots,16,Sun,2018-12-23,Chiefs,3,3,7,7,2015,1:00PM
5020,2015-DV-PackersCardinals,16,Sun,2018-12-23,Packers,0,6,7,7,2015,1:00PM
5021,2015-CC-PatriotsBroncos,16,Sun,2018-12-23,Patriots,6,3,3,6,2015,1:00PM
5022,2015-CC-CardinalsPanthers,16,Sun,2018-12-23,Cardinals,0,7,0,8,2015,1:00PM
5023,2015-SB-PanthersBroncos,16,Sun,2018-12-23,Panthers,0,7,0,3,2015,1:00PM
5024,2016-WC-DolphinsSteelers,16,Sun,2018-12-23,Dolphins,3,3,0,6,2016,1:00PM
5025,2016-WC-GiantsPackers,16,Sun,2018-12-23,Giants,3,3,7,0,2016,4:05PM
5026,2016-WC-RaidersTexans,16,Sun,2018-12-23,Raiders,7,0,0,7,2016,4:05PM
5027,2016-WC-LionsSeahawks,16,Sun,2018-12-23,Lions,0,3,3,0,2016,4:25PM
5028,2016-DV-PackersCowboys,16,Sun,2018-12-23,Packers,7,14,7,6,2016,8:20PM
5029,2016-DV-SteelersChiefs,16,Mon,2018-12-24,Steelers,6,6,3,3,2016,8:15PM
5030,2016-DV-SeahawksFalcons,17,Sun,2018-12-30,Seahawks,7,3,3,7,2016,1:00PM
5031,2016-DV-TexansPatriots,17,Sun,2018-12-30,Texans,3,10,0,3,2016,1:00PM
5032,2016-CC-PackersFalcons,17,Sun,2018-12-30,Packers,0,0,15,6,2016,1:00PM
5033,2016-CC-SteelersPatriots,17,Sun,2018-12-30,Steelers,0,9,0,8,2016,1:00PM
5034,2016-SB-PatriotsFalcons,17,Sun,2018-12-30,Patriots,0,3,6,19,2016,1:00PM
5035,2017-WC-BillsJaguars,17,Sun,2018-12-30,Bills,0,3,0,0,2017,1:00PM
5036,2017-WC-PanthersSaints,17,Sun,2018-12-30,Panthers,0,9,3,14,2017,1:00PM
5037,2017-WC-TitansChiefs,17,Sun,2018-12-30,Titans,0,3,7,12,2017,4:25PM
5038,2017-WC-FalconsRams,17,Sun,2018-12-30,Falcons,6,7,6,7,2017,4:25PM
5039,2017-DV-JaguarsSteelers,17,Sun,2018-12-30,Jaguars,14,14,0,17,2017,4:25PM
5040,2017-DV-SaintsVikings,17,Sun,2018-12-30,Saints,0,0,7,17,2017,4:25PM
5041,2017-DV-FalconsEagles,17,Sun,2018-12-30,Falcons,3,7,0,0,2017,4:25PM
5042,2017-DV-TitansPatriots,17,Sun,2018-12-30,Titans,7,0,0,7,2017,4:25PM
5043,2017-CC-JaguarsPatriots,17,Sun,2018-12-30,Jaguars,0,14,3,3,2017,4:25PM
5044,2017-CC-VikingsEagles,17,Sun,2018-12-30,Vikings,7,0,0,0,2017,4:25PM
5045,2017-SB-EaglesPatriots,17,Sun,2018-12-30,Eagles,9,13,7,12,2017,8:20PM
5046,2018-WC-ChargersRavens,100,Sat,2019-01-05,Chargers,6,6,0,11,2018,4:35PM
5047,2018-WC-EaglesBears,100,Sat,2019-01-05,Eagles,3,0,7,6,2018,8:15PM
5048,2018-WC-ColtsTexans,100,Sun,2019-01-06,Colts,14,7,0,0,2018,1:05PM
