,Week,Clump,Estimator,params,accuracy
2082,13,12,AdaBoostClassifier,NA,0.8125
2083,13,13,AdaBoostClassifier,NA,0.7875
2084,13,14,AdaBoostClassifier,NA,0.75
2085,14,0,AdaBoostClassifier,NA,0.6125
2086,14,1,AdaBoostClassifier,NA,0.7625
2087,14,2,AdaBoostClassifier,NA,0.6
2088,14,3,AdaBoostClassifier,NA,0.6375
2089,14,4,AdaBoostClassifier,NA,0.75
2090,14,5,AdaBoostClassifier,NA,0.8375
2091,14,6,AdaBoostClassifier,NA,0.625
2092,14,7,AdaBoostClassifier,NA,0.75
2093,14,8,AdaBoostClassifier,NA,0.7375
2094,14,9,AdaBoostClassifier,NA,0.7625
2095,14,10,AdaBoostClassifier,NA,0.8
2096,14,11,AdaBoostClassifier,NA,0.725
2097,14,12,AdaBoostClassifier,NA,0.7875
2098,14,13,AdaBoostClassifier,NA,0.8
2099,14,14,AdaBoostClassifier,NA,0.8
2100,15,0,AdaBoostClassifier,NA,0.6625
2101,15,1,AdaBoostClassifier,NA,0.6625
2102,15,2,AdaBoostClassifier,NA,0.625
2103,15,3,AdaBoostClassifier,NA,0.6875
2104,15,4,AdaBoostClassifier,NA,0.8
2105,15,5,AdaBoostClassifier,NA,0.675
2106,15,6,AdaBoostClassifier,NA,0.675
2107,15,7,AdaBoostClassifier,NA,0.675
2108,15,8,AdaBoostClassifier,NA,0.7625
2109,15,9,AdaBoostClassifier,NA,0.75
2110,15,10,AdaBoostClassifier,NA,0.775
2111,15,11,AdaBoostClassifier,NA,0.7625
2112,15,12,AdaBoostClassifier,NA,0.7875
2113,15,13,AdaBoostClassifier,NA,0.8
2114,15,14,AdaBoostClassifier,NA,0.825
2115,16,0,AdaBoostClassifier,NA,0.5375
2116,16,1,AdaBoostClassifier,NA,0.6125
2117,16,2,AdaBoostClassifier,NA,0.6125
2118,16,3,AdaBoostClassifier,NA,0.6125
2119,16,4,AdaBoostClassifier,NA,0.65
2120,16,5,AdaBoostClassifier,NA,0.65
2121,16,6,AdaBoostClassifier,NA,0.675
2122,16,7,AdaBoostClassifier,NA,0.5875
2123,16,8,AdaBoostClassifier,NA,0.575
2124,16,9,AdaBoostClassifier,NA,0.725
2125,16,10,AdaBoostClassifier,NA,0.7
2126,16,11,AdaBoostClassifier,NA,0.675
2127,16,12,AdaBoostClassifier,NA,0.7
2128,16,13,AdaBoostClassifier,NA,0.725
2129,16,14,AdaBoostClassifier,NA,0.7125
2130,17,0,AdaBoostClassifier,NA,0.675
2131,17,1,AdaBoostClassifier,NA,0.675
2132,17,2,AdaBoostClassifier,NA,0.6875
2133,17,3,AdaBoostClassifier,NA,0.625
2134,17,4,AdaBoostClassifier,NA,0.675
2135,17,5,AdaBoostClassifier,NA,0.7375
2136,17,6,AdaBoostClassifier,NA,0.7375
2137,17,7,AdaBoostClassifier,NA,0.75
2138,17,8,AdaBoostClassifier,NA,0.7
2139,17,9,AdaBoostClassifier,NA,0.7125
2140,17,10,AdaBoostClassifier,NA,0.825
2141,17,11,AdaBoostClassifier,NA,0.8125
2142,17,12,AdaBoostClassifier,NA,0.7625
2143,17,13,AdaBoostClassifier,NA,0.825
2144,17,14,AdaBoostClassifier,NA,0.85
2145,WC,0,AdaBoostClassifier,NA,0.55
2146,WC,1,AdaBoostClassifier,NA,0.6
2147,WC,2,AdaBoostClassifier,NA,0.65
2148,WC,3,AdaBoostClassifier,NA,0.5
2149,WC,4,AdaBoostClassifier,NA,0.55
2150,WC,5,AdaBoostClassifier,NA,0.6
2151,WC,6,AdaBoostClassifier,NA,0.65
2152,WC,7,AdaBoostClassifier,NA,0.65
2153,WC,8,AdaBoostClassifier,NA,0.4
2154,WC,9,AdaBoostClassifier,NA,0.5
2155,WC,10,AdaBoostClassifier,NA,0.55
2156,WC,11,AdaBoostClassifier,NA,0.6
2157,WC,12,AdaBoostClassifier,NA,0.55
2158,WC,13,AdaBoostClassifier,NA,0.6
2159,WC,14,AdaBoostClassifier,NA,0.75
2160,DV,0,AdaBoostClassifier,NA,0.75
2161,DV,1,AdaBoostClassifier,NA,0.55
2162,DV,2,AdaBoostClassifier,NA,0.45
2163,DV,3,AdaBoostClassifier,NA,0.55
2164,DV,4,AdaBoostClassifier,NA,0.5
2165,DV,5,AdaBoostClassifier,NA,0.45
2166,DV,6,AdaBoostClassifier,NA,0.55
2167,DV,7,AdaBoostClassifier,NA,0.65
2168,DV,8,AdaBoostClassifier,NA,0.4
2169,DV,9,AdaBoostClassifier,NA,0.6
2170,DV,10,AdaBoostClassifier,NA,0.55
2171,DV,11,AdaBoostClassifier,NA,0.45
2172,DV,12,AdaBoostClassifier,NA,0.5
2173,DV,13,AdaBoostClassifier,NA,0.45
2174,DV,14,AdaBoostClassifier,NA,0.55
2175,CC,0,AdaBoostClassifier,NA,0.4
2176,CC,1,AdaBoostClassifier,NA,0.5
2177,CC,2,AdaBoostClassifier,NA,0.5
2178,CC,3,AdaBoostClassifier,NA,0.5
2179,CC,4,AdaBoostClassifier,NA,0.4
2180,CC,5,AdaBoostClassifier,NA,0.6
2181,CC,6,AdaBoostClassifier,NA,0.5
2182,CC,7,AdaBoostClassifier,NA,0.5
2183,CC,8,AdaBoostClassifier,NA,0.5
2184,CC,9,AdaBoostClassifier,NA,0.5
2185,CC,10,AdaBoostClassifier,NA,0.4
2186,CC,11,AdaBoostClassifier,NA,0.5
2187,CC,12,AdaBoostClassifier,NA,0.6
2188,CC,13,AdaBoostClassifier,NA,0.4
2189,CC,14,AdaBoostClassifier,NA,0.7
2190,SB,0,AdaBoostClassifier,NA,0.8
2191,SB,1,AdaBoostClassifier,NA,0.4
2192,SB,2,AdaBoostClassifier,NA,0.6
2193,SB,3,AdaBoostClassifier,NA,0.6
2194,SB,4,AdaBoostClassifier,NA,0.4
2195,SB,5,AdaBoostClassifier,NA,0.6
2196,SB,6,AdaBoostClassifier,NA,0.6
2197,SB,7,AdaBoostClassifier,NA,0.6
2198,SB,8,AdaBoostClassifier,NA,0.8
2199,SB,9,AdaBoostClassifier,NA,0.4
2200,SB,10,AdaBoostClassifier,NA,0.4
2201,SB,11,AdaBoostClassifier,NA,0.8
2202,SB,12,AdaBoostClassifier,NA,0.6
2203,SB,13,AdaBoostClassifier,NA,0.8
2204,SB,14,AdaBoostClassifier,NA,0.8
2205,1,0,GradientBoostingClassifier,NA,0.6125
2206,1,1,GradientBoostingClassifier,NA,0.675
2207,1,2,GradientBoostingClassifier,NA,0.7625
2208,1,3,GradientBoostingClassifier,NA,0.6375
2209,1,4,GradientBoostingClassifier,NA,0.6375
2210,1,5,GradientBoostingClassifier,NA,0.7625
2211,1,6,GradientBoostingClassifier,NA,0.75
2212,1,7,GradientBoostingClassifier,NA,0.7625
2213,1,8,GradientBoostingClassifier,NA,0.675
2214,1,9,GradientBoostingClassifier,NA,0.7125
2215,1,10,GradientBoostingClassifier,NA,0.75
2216,1,11,GradientBoostingClassifier,NA,0.725
2217,1,12,GradientBoostingClassifier,NA,0.7125
2218,1,13,GradientBoostingClassifier,NA,0.825
2219,1,14,GradientBoostingClassifier,NA,0.8625
2220,2,0,GradientBoostingClassifier,NA,0.6455696202531646
2221,2,1,GradientBoostingClassifier,NA,0.5822784810126582
2222,2,2,GradientBoostingClassifier,NA,0.6962025316455697
2223,2,3,GradientBoostingClassifier,NA,0.620253164556962
2224,2,4,GradientBoostingClassifier,NA,0.6329113924050633
2225,2,5,GradientBoostingClassifier,NA,0.620253164556962
2226,2,6,GradientBoostingClassifier,NA,0.6708860759493671
2227,2,7,GradientBoostingClassifier,NA,0.6075949367088608
2228,2,8,GradientBoostingClassifier,NA,0.6708860759493671
2229,2,9,GradientBoostingClassifier,NA,0.6962025316455697
2230,2,10,GradientBoostingClassifier,NA,0.6962025316455697
2231,2,11,GradientBoostingClassifier,NA,0.6835443037974683
2232,2,12,GradientBoostingClassifier,NA,0.7088607594936709
2233,2,13,GradientBoostingClassifier,NA,0.759493670886076
2234,2,14,GradientBoostingClassifier,NA,0.759493670886076
2235,3,0,GradientBoostingClassifier,NA,0.5714285714285714
2236,3,1,GradientBoostingClassifier,NA,0.6363636363636364
2237,3,2,GradientBoostingClassifier,NA,0.6233766233766234
2238,3,3,GradientBoostingClassifier,NA,0.6103896103896104
2239,3,4,GradientBoostingClassifier,NA,0.6493506493506493
2240,3,5,GradientBoostingClassifier,NA,0.6753246753246753
2241,3,6,GradientBoostingClassifier,NA,0.7402597402597403
2242,3,7,GradientBoostingClassifier,NA,0.7272727272727273
2243,3,8,GradientBoostingClassifier,NA,0.6363636363636364
2244,3,9,GradientBoostingClassifier,NA,0.6623376623376623
2245,3,10,GradientBoostingClassifier,NA,0.7532467532467533
2246,3,11,GradientBoostingClassifier,NA,0.7402597402597403
2247,3,12,GradientBoostingClassifier,NA,0.7662337662337663
2248,3,13,GradientBoostingClassifier,NA,0.7142857142857143
2249,3,14,GradientBoostingClassifier,NA,0.8181818181818182
2250,4,0,GradientBoostingClassifier,NA,0.6575342465753424
2251,4,1,GradientBoostingClassifier,NA,0.6712328767123288
2252,4,2,GradientBoostingClassifier,NA,0.6164383561643836
2253,4,3,GradientBoostingClassifier,NA,0.4520547945205479
2254,4,4,GradientBoostingClassifier,NA,0.726027397260274
2255,4,5,GradientBoostingClassifier,NA,0.684931506849315
2256,4,6,GradientBoostingClassifier,NA,0.6575342465753424
2257,4,7,GradientBoostingClassifier,NA,0.6712328767123288
2258,4,8,GradientBoostingClassifier,NA,0.6712328767123288
2259,4,9,GradientBoostingClassifier,NA,0.589041095890411
2260,4,10,GradientBoostingClassifier,NA,0.7534246575342466
2261,4,11,GradientBoostingClassifier,NA,0.726027397260274
2262,4,12,GradientBoostingClassifier,NA,0.7534246575342466
2263,4,13,GradientBoostingClassifier,NA,0.726027397260274
2264,4,14,GradientBoostingClassifier,NA,0.821917808219178
2265,5,0,GradientBoostingClassifier,NA,0.5633802816901409
2266,5,1,GradientBoostingClassifier,NA,0.704225352112676
2267,5,2,GradientBoostingClassifier,NA,0.7183098591549296
2268,5,3,GradientBoostingClassifier,NA,0.6056338028169014
2269,5,4,GradientBoostingClassifier,NA,0.647887323943662
2270,5,5,GradientBoostingClassifier,NA,0.704225352112676
2271,5,6,GradientBoostingClassifier,NA,0.7323943661971831
2272,5,7,GradientBoostingClassifier,NA,0.6619718309859155
2273,5,8,GradientBoostingClassifier,NA,0.676056338028169
2274,5,9,GradientBoostingClassifier,NA,0.676056338028169
2275,5,10,GradientBoostingClassifier,NA,0.7746478873239436
2276,5,11,GradientBoostingClassifier,NA,0.704225352112676
2277,5,12,GradientBoostingClassifier,NA,0.704225352112676
2278,5,13,GradientBoostingClassifier,NA,0.7746478873239436
2279,5,14,GradientBoostingClassifier,NA,0.8028169014084507
2280,6,0,GradientBoostingClassifier,NA,0.4714285714285714
2281,6,1,GradientBoostingClassifier,NA,0.6142857142857143
2282,6,2,GradientBoostingClassifier,NA,0.5428571428571428
2283,6,3,GradientBoostingClassifier,NA,0.5714285714285714
2284,6,4,GradientBoostingClassifier,NA,0.6714285714285714
2285,6,5,GradientBoostingClassifier,NA,0.6571428571428571
2286,6,6,GradientBoostingClassifier,NA,0.6571428571428571
2287,6,7,GradientBoostingClassifier,NA,0.6714285714285714
2288,6,8,GradientBoostingClassifier,NA,0.6
2289,6,9,GradientBoostingClassifier,NA,0.5571428571428572
2290,6,10,GradientBoostingClassifier,NA,0.6714285714285714
2291,6,11,GradientBoostingClassifier,NA,0.7
2292,6,12,GradientBoostingClassifier,NA,0.6285714285714286
2293,6,13,GradientBoostingClassifier,NA,0.6571428571428571
2294,6,14,GradientBoostingClassifier,NA,0.7428571428571429
2295,7,0,GradientBoostingClassifier,NA,0.7857142857142857
2296,7,1,GradientBoostingClassifier,NA,0.6714285714285714
2297,7,2,GradientBoostingClassifier,NA,0.7571428571428571
2298,7,3,GradientBoostingClassifier,NA,0.5857142857142857
2299,7,4,GradientBoostingClassifier,NA,0.7714285714285715
2300,7,5,GradientBoostingClassifier,NA,0.7571428571428571
2301,7,6,GradientBoostingClassifier,NA,0.7142857142857143
2302,7,7,GradientBoostingClassifier,NA,0.7428571428571429
2303,7,8,GradientBoostingClassifier,NA,0.7285714285714285
2304,7,9,GradientBoostingClassifier,NA,0.6428571428571429
2305,7,10,GradientBoostingClassifier,NA,0.8428571428571429
2306,7,11,GradientBoostingClassifier,NA,0.7714285714285715
2307,7,12,GradientBoostingClassifier,NA,0.7857142857142857
2308,7,13,GradientBoostingClassifier,NA,0.7571428571428571
2309,7,14,GradientBoostingClassifier,NA,0.8571428571428571
2310,8,0,GradientBoostingClassifier,NA,0.7246376811594203
2311,8,1,GradientBoostingClassifier,NA,0.6231884057971014
2312,8,2,GradientBoostingClassifier,NA,0.7246376811594203
2313,8,3,GradientBoostingClassifier,NA,0.6231884057971014
2314,8,4,GradientBoostingClassifier,NA,0.7391304347826086
2315,8,5,GradientBoostingClassifier,NA,0.7246376811594203
2316,8,6,GradientBoostingClassifier,NA,0.7536231884057971
2317,8,7,GradientBoostingClassifier,NA,0.7391304347826086
2318,8,8,GradientBoostingClassifier,NA,0.7536231884057971
2319,8,9,GradientBoostingClassifier,NA,0.6956521739130435
2320,8,10,GradientBoostingClassifier,NA,0.7101449275362319
2321,8,11,GradientBoostingClassifier,NA,0.7681159420289855
2322,8,12,GradientBoostingClassifier,NA,0.7681159420289855
2323,8,13,GradientBoostingClassifier,NA,0.7246376811594203
2324,8,14,GradientBoostingClassifier,NA,0.7681159420289855
2325,9,0,GradientBoostingClassifier,NA,0.6231884057971014
2326,9,1,GradientBoostingClassifier,NA,0.5507246376811594
2327,9,2,GradientBoostingClassifier,NA,0.6521739130434783
2328,9,3,GradientBoostingClassifier,NA,0.6666666666666666
2329,9,4,GradientBoostingClassifier,NA,0.6956521739130435
2330,9,5,GradientBoostingClassifier,NA,0.7536231884057971
2331,9,6,GradientBoostingClassifier,NA,0.7101449275362319
2332,9,7,GradientBoostingClassifier,NA,0.6666666666666666
2333,9,8,GradientBoostingClassifier,NA,0.6521739130434783
2334,9,9,GradientBoostingClassifier,NA,0.6811594202898551
2335,9,10,GradientBoostingClassifier,NA,0.7391304347826086
2336,9,11,GradientBoostingClassifier,NA,0.6521739130434783
2337,9,12,GradientBoostingClassifier,NA,0.782608695652174
2338,9,13,GradientBoostingClassifier,NA,0.7391304347826086
2339,9,14,GradientBoostingClassifier,NA,0.7536231884057971
2340,10,0,GradientBoostingClassifier,NA,0.625
2341,10,1,GradientBoostingClassifier,NA,0.6388888888888888
2342,10,2,GradientBoostingClassifier,NA,0.5833333333333334
2343,10,3,GradientBoostingClassifier,NA,0.6111111111111112
2344,10,4,GradientBoostingClassifier,NA,0.6666666666666666
2345,10,5,GradientBoostingClassifier,NA,0.7083333333333334
2346,10,6,GradientBoostingClassifier,NA,0.6527777777777778
2347,10,7,GradientBoostingClassifier,NA,0.6527777777777778
2348,10,8,GradientBoostingClassifier,NA,0.7361111111111112
2349,10,9,GradientBoostingClassifier,NA,0.7083333333333334
2350,10,10,GradientBoostingClassifier,NA,0.7222222222222222
2351,10,11,GradientBoostingClassifier,NA,0.7361111111111112
2352,10,12,GradientBoostingClassifier,NA,0.7777777777777778
2353,10,13,GradientBoostingClassifier,NA,0.7361111111111112
2354,10,14,GradientBoostingClassifier,NA,0.8611111111111112
2355,11,0,GradientBoostingClassifier,NA,0.6933333333333334
2356,11,1,GradientBoostingClassifier,NA,0.7066666666666667
2357,11,2,GradientBoostingClassifier,NA,0.64
2358,11,3,GradientBoostingClassifier,NA,0.5866666666666667
2359,11,4,GradientBoostingClassifier,NA,0.7866666666666666
2360,11,5,GradientBoostingClassifier,NA,0.8266666666666667
2361,11,6,GradientBoostingClassifier,NA,0.7333333333333333
2362,11,7,GradientBoostingClassifier,NA,0.72
2363,11,8,GradientBoostingClassifier,NA,0.6666666666666666
2364,11,9,GradientBoostingClassifier,NA,0.76
2365,11,10,GradientBoostingClassifier,NA,0.84
2366,11,11,GradientBoostingClassifier,NA,0.8266666666666667
2367,11,12,GradientBoostingClassifier,NA,0.7733333333333333
2368,11,13,GradientBoostingClassifier,NA,0.7333333333333333
2369,11,14,GradientBoostingClassifier,NA,0.8533333333333334
2370,12,0,GradientBoostingClassifier,NA,0.6025641025641025
2371,12,1,GradientBoostingClassifier,NA,0.5512820512820513
2372,12,2,GradientBoostingClassifier,NA,0.6666666666666666
2373,12,3,GradientBoostingClassifier,NA,0.5897435897435898
2374,12,4,GradientBoostingClassifier,NA,0.6794871794871795
2375,12,5,GradientBoostingClassifier,NA,0.7307692307692307
2376,12,6,GradientBoostingClassifier,NA,0.7564102564102564
2377,12,7,GradientBoostingClassifier,NA,0.6538461538461539
2378,12,8,GradientBoostingClassifier,NA,0.46153846153846156
2379,12,9,GradientBoostingClassifier,NA,0.6794871794871795
2380,12,10,GradientBoostingClassifier,NA,0.7435897435897436
2381,12,11,GradientBoostingClassifier,NA,0.6923076923076923
2382,12,12,GradientBoostingClassifier,NA,0.6025641025641025
2383,12,13,GradientBoostingClassifier,NA,0.7948717948717948
2384,12,14,GradientBoostingClassifier,NA,0.8333333333333334
2385,13,0,GradientBoostingClassifier,NA,0.575
2386,13,1,GradientBoostingClassifier,NA,0.7625
2387,13,2,GradientBoostingClassifier,NA,0.6125
2388,13,3,GradientBoostingClassifier,NA,0.675
2389,13,4,GradientBoostingClassifier,NA,0.7375
2390,13,5,GradientBoostingClassifier,NA,0.75
2391,13,6,GradientBoostingClassifier,NA,0.7125
2392,13,7,GradientBoostingClassifier,NA,0.625
2393,13,8,GradientBoostingClassifier,NA,0.65
2394,13,9,GradientBoostingClassifier,NA,0.7875
2395,13,10,GradientBoostingClassifier,NA,0.75
2396,13,11,GradientBoostingClassifier,NA,0.675
2397,13,12,GradientBoostingClassifier,NA,0.75
2398,13,13,GradientBoostingClassifier,NA,0.825
2399,13,14,GradientBoostingClassifier,NA,0.8
2400,14,0,GradientBoostingClassifier,NA,0.6125
2401,14,1,GradientBoostingClassifier,NA,0.7625
2402,14,2,GradientBoostingClassifier,NA,0.6
2403,14,3,GradientBoostingClassifier,NA,0.6375
2404,14,4,GradientBoostingClassifier,NA,0.7375
2405,14,5,GradientBoostingClassifier,NA,0.8375
2406,14,6,GradientBoostingClassifier,NA,0.6
2407,14,7,GradientBoostingClassifier,NA,0.7125
2408,14,8,GradientBoostingClassifier,NA,0.6875
2409,14,9,GradientBoostingClassifier,NA,0.7875
2410,14,10,GradientBoostingClassifier,NA,0.7625
2411,14,11,GradientBoostingClassifier,NA,0.75
2412,14,12,GradientBoostingClassifier,NA,0.8
2413,14,13,GradientBoostingClassifier,NA,0.8
2414,14,14,GradientBoostingClassifier,NA,0.8625
2415,15,0,GradientBoostingClassifier,NA,0.6625
2416,15,1,GradientBoostingClassifier,NA,0.6625
2417,15,2,GradientBoostingClassifier,NA,0.625
2418,15,3,GradientBoostingClassifier,NA,0.6875
2419,15,4,GradientBoostingClassifier,NA,0.8375
2420,15,5,GradientBoostingClassifier,NA,0.65
2421,15,6,GradientBoostingClassifier,NA,0.6125
2422,15,7,GradientBoostingClassifier,NA,0.6625
2423,15,8,GradientBoostingClassifier,NA,0.75
2424,15,9,GradientBoostingClassifier,NA,0.7375
2425,15,10,GradientBoostingClassifier,NA,0.7625
2426,15,11,GradientBoostingClassifier,NA,0.7375
2427,15,12,GradientBoostingClassifier,NA,0.7875
2428,15,13,GradientBoostingClassifier,NA,0.8125
2429,15,14,GradientBoostingClassifier,NA,0.8375
2430,16,0,GradientBoostingClassifier,NA,0.5375
2431,16,1,GradientBoostingClassifier,NA,0.6125
2432,16,2,GradientBoostingClassifier,NA,0.6125
2433,16,3,GradientBoostingClassifier,NA,0.6125
2434,16,4,GradientBoostingClassifier,NA,0.6125
2435,16,5,GradientBoostingClassifier,NA,0.65
2436,16,6,GradientBoostingClassifier,NA,0.7
2437,16,7,GradientBoostingClassifier,NA,0.525
2438,16,8,GradientBoostingClassifier,NA,0.5125
2439,16,9,GradientBoostingClassifier,NA,0.725
2440,16,10,GradientBoostingClassifier,NA,0.7125
2441,16,11,GradientBoostingClassifier,NA,0.7125
2442,16,12,GradientBoostingClassifier,NA,0.6875
2443,16,13,GradientBoostingClassifier,NA,0.7
2444,16,14,GradientBoostingClassifier,NA,0.7625
2445,17,0,GradientBoostingClassifier,NA,0.675
2446,17,1,GradientBoostingClassifier,NA,0.675
2447,17,2,GradientBoostingClassifier,NA,0.6875
2448,17,3,GradientBoostingClassifier,NA,0.7
2449,17,4,GradientBoostingClassifier,NA,0.6625
2450,17,5,GradientBoostingClassifier,NA,0.75
2451,17,6,GradientBoostingClassifier,NA,0.725
2452,17,7,GradientBoostingClassifier,NA,0.725
2453,17,8,GradientBoostingClassifier,NA,0.725
2454,17,9,GradientBoostingClassifier,NA,0.675
2455,17,10,GradientBoostingClassifier,NA,0.725
2456,17,11,GradientBoostingClassifier,NA,0.7625
2457,17,12,GradientBoostingClassifier,NA,0.725
2458,17,13,GradientBoostingClassifier,NA,0.8125
2459,17,14,GradientBoostingClassifier,NA,0.7875
2460,WC,0,GradientBoostingClassifier,NA,0.55
2461,WC,1,GradientBoostingClassifier,NA,0.6
2462,WC,2,GradientBoostingClassifier,NA,0.65
2463,WC,3,GradientBoostingClassifier,NA,0.5
2464,WC,4,GradientBoostingClassifier,NA,0.6
2465,WC,5,GradientBoostingClassifier,NA,0.65
2466,WC,6,GradientBoostingClassifier,NA,0.7
2467,WC,7,GradientBoostingClassifier,NA,0.55
2468,WC,8,GradientBoostingClassifier,NA,0.45
2469,WC,9,GradientBoostingClassifier,NA,0.6
2470,WC,10,GradientBoostingClassifier,NA,0.8
2471,WC,11,GradientBoostingClassifier,NA,0.7
2472,WC,12,GradientBoostingClassifier,NA,0.55
2473,WC,13,GradientBoostingClassifier,NA,0.7
2474,WC,14,GradientBoostingClassifier,NA,0.75
2475,DV,0,GradientBoostingClassifier,NA,0.75
2476,DV,1,GradientBoostingClassifier,NA,0.5
2477,DV,2,GradientBoostingClassifier,NA,0.45
2478,DV,3,GradientBoostingClassifier,NA,0.55
2479,DV,4,GradientBoostingClassifier,NA,0.6
2480,DV,5,GradientBoostingClassifier,NA,0.5
2481,DV,6,GradientBoostingClassifier,NA,0.35
2482,DV,7,GradientBoostingClassifier,NA,0.65
2483,DV,8,GradientBoostingClassifier,NA,0.55
2484,DV,9,GradientBoostingClassifier,NA,0.4
2485,DV,10,GradientBoostingClassifier,NA,0.55
2486,DV,11,GradientBoostingClassifier,NA,0.55
2487,DV,12,GradientBoostingClassifier,NA,0.55
2488,DV,13,GradientBoostingClassifier,NA,0.5
2489,DV,14,GradientBoostingClassifier,NA,0.45
2490,CC,0,GradientBoostingClassifier,NA,0.4
2491,CC,1,GradientBoostingClassifier,NA,0.5
2492,CC,2,GradientBoostingClassifier,NA,0.5
2493,CC,3,GradientBoostingClassifier,NA,0.4
2494,CC,4,GradientBoostingClassifier,NA,0.5
2495,CC,5,GradientBoostingClassifier,NA,0.7
2496,CC,6,GradientBoostingClassifier,NA,0.3
2497,CC,7,GradientBoostingClassifier,NA,0.5
2498,CC,8,GradientBoostingClassifier,NA,0.5
2499,CC,9,GradientBoostingClassifier,NA,0.6
2500,CC,10,GradientBoostingClassifier,NA,0.5
2501,CC,11,GradientBoostingClassifier,NA,0.5
2502,CC,12,GradientBoostingClassifier,NA,0.4
2503,CC,13,GradientBoostingClassifier,NA,0.4
2504,CC,14,GradientBoostingClassifier,NA,0.4
2505,SB,0,GradientBoostingClassifier,NA,0.4
2506,SB,1,GradientBoostingClassifier,NA,0.4
2507,SB,2,GradientBoostingClassifier,NA,0.6
2508,SB,3,GradientBoostingClassifier,NA,0.6
2509,SB,4,GradientBoostingClassifier,NA,0.4
2510,SB,5,GradientBoostingClassifier,NA,0.4
2511,SB,6,GradientBoostingClassifier,NA,0.6
2512,SB,7,GradientBoostingClassifier,NA,0.6
2513,SB,8,GradientBoostingClassifier,NA,0.6
2514,SB,9,GradientBoostingClassifier,NA,0.6
2515,SB,10,GradientBoostingClassifier,NA,0.4
2516,SB,11,GradientBoostingClassifier,NA,0.6
2517,SB,12,GradientBoostingClassifier,NA,0.6
2518,SB,13,GradientBoostingClassifier,NA,0.4
2519,SB,14,GradientBoostingClassifier,NA,0.6
2520,1,0,NaiveBayesClassifier,NA,0.6125
2521,1,1,NaiveBayesClassifier,NA,0.675
2522,1,2,NaiveBayesClassifier,NA,0.7625
2523,1,3,NaiveBayesClassifier,NA,0.6375
2524,1,4,NaiveBayesClassifier,NA,0.6875
2525,1,5,NaiveBayesClassifier,NA,0.775
2526,1,6,NaiveBayesClassifier,NA,0.7625
2527,1,7,NaiveBayesClassifier,NA,0.7875
2528,1,8,NaiveBayesClassifier,NA,0.6875
2529,1,9,NaiveBayesClassifier,NA,0.725
2530,1,10,NaiveBayesClassifier,NA,0.8
2531,1,11,NaiveBayesClassifier,NA,0.7125
2532,1,12,NaiveBayesClassifier,NA,0.725
2533,1,13,NaiveBayesClassifier,NA,0.8375
2534,1,14,NaiveBayesClassifier,NA,0.8625
2535,2,0,NaiveBayesClassifier,NA,0.6455696202531646
2536,2,1,NaiveBayesClassifier,NA,0.569620253164557
2537,2,2,NaiveBayesClassifier,NA,0.6708860759493671
2538,2,3,NaiveBayesClassifier,NA,0.620253164556962
2539,2,4,NaiveBayesClassifier,NA,0.6582278481012658
2540,2,5,NaiveBayesClassifier,NA,0.6962025316455697
2541,2,6,NaiveBayesClassifier,NA,0.6708860759493671
2542,2,7,NaiveBayesClassifier,NA,0.6582278481012658
2543,2,8,NaiveBayesClassifier,NA,0.6708860759493671
2544,2,9,NaiveBayesClassifier,NA,0.6708860759493671
2545,2,10,NaiveBayesClassifier,NA,0.7215189873417721
2546,2,11,NaiveBayesClassifier,NA,0.7848101265822784
2547,2,12,NaiveBayesClassifier,NA,0.7215189873417721
2548,2,13,NaiveBayesClassifier,NA,0.7848101265822784
2549,2,14,NaiveBayesClassifier,NA,0.7974683544303798
2550,3,0,NaiveBayesClassifier,NA,0.5714285714285714
2551,3,1,NaiveBayesClassifier,NA,0.6363636363636364
2552,3,2,NaiveBayesClassifier,NA,0.6233766233766234
2553,3,3,NaiveBayesClassifier,NA,0.6103896103896104
2554,3,4,NaiveBayesClassifier,NA,0.7272727272727273
2555,3,5,NaiveBayesClassifier,NA,0.6883116883116883
2556,3,6,NaiveBayesClassifier,NA,0.6623376623376623
2557,3,7,NaiveBayesClassifier,NA,0.7272727272727273
2558,3,8,NaiveBayesClassifier,NA,0.7012987012987013
2559,3,9,NaiveBayesClassifier,NA,0.6623376623376623
2560,3,10,NaiveBayesClassifier,NA,0.7922077922077922
2561,3,11,NaiveBayesClassifier,NA,0.7662337662337663
2562,3,12,NaiveBayesClassifier,NA,0.7662337662337663
2563,3,13,NaiveBayesClassifier,NA,0.7402597402597403
2564,3,14,NaiveBayesClassifier,NA,0.8181818181818182
2565,4,0,NaiveBayesClassifier,NA,0.6575342465753424
2566,4,1,NaiveBayesClassifier,NA,0.6712328767123288
2567,4,2,NaiveBayesClassifier,NA,0.6164383561643836
2568,4,3,NaiveBayesClassifier,NA,0.4520547945205479
2569,4,4,NaiveBayesClassifier,NA,0.7397260273972602
2570,4,5,NaiveBayesClassifier,NA,0.6575342465753424
2571,4,6,NaiveBayesClassifier,NA,0.6301369863013698
2572,4,7,NaiveBayesClassifier,NA,0.726027397260274
2573,4,8,NaiveBayesClassifier,NA,0.684931506849315
2574,4,9,NaiveBayesClassifier,NA,0.6986301369863014
2575,4,10,NaiveBayesClassifier,NA,0.7397260273972602
2576,4,11,NaiveBayesClassifier,NA,0.7123287671232876
2577,4,12,NaiveBayesClassifier,NA,0.8082191780821918
